id,date,score,title,uid,content
10854516,2014.9.14 22:05,5,,186****0092,能还望四周很多风景，人很多，鱼食尾不同角度都有不同的感觉。
10843331,2014.9.12 9:52,5,,weidachina,"景色优美,,雨中风情更浓,就是附近桥下有点脏"
57620268,2014.9.11 0:00,4,带老妈当一回背包客--玩转大马新加坡6天,唐旋看见,来新加坡算是一天半了在我眼里我不觉得这座城市从外观上看有任何优越之处。我不认为广州的长隆不敌传说的圣淘沙不认为珠江新城赛不过鱼尾狮公园但我喜欢这里的氛围。我所感到的氛围是热情、谦让、尊重几乎没有人在地铁上抢座位反而有意谦让当遇到困难时我看到的是很多人主动援手而不是冷眼旁观。在我国有个褒义词叫“成熟”很多人会嘲笑他们眼里的“幼稚”可是我们真的能做到成熟吗
10814194,2014.9.10 23:23,4,,王怡嘉,因为先去了圣淘沙，那里有个新鱼尾狮像，好几层楼高，十分壮观。所以来到这里其实蛮失望的，才一人多高的小喷水像而已，周围拍照人也多。不过从这里眺望对面的金沙酒店却很美。
10805854,2014.9.9 13:40,5,,M71****40,新加坡的标志性公园，一般人都是在鱼尾狮那拍张照，留个纪念
10784043,2014.9.4 17:00,5,,黎何想想,新加坡的标志嘛，配上周围的环境，很不错，我是晚上去的，人很多。8点的时候还可以看看金沙的灯光秀，虽然不是很正的位置。
10780926,2014.9.4 8:51,5,,洋布其诺,鱼尾狮比想象的小好多，但是很可爱，旁边刚好有个可以吃黑椒蟹的餐厅，很不错。
10742938,2014.8.28 13:34,4,,01****079,说是公园其实是很小的一块，当然著名的标志总要来看看留个影。不用特地找，我们是从大榴莲一路沿着滨海湾一圈逛的，360度看，那些著名景点尽收眼底。
10735134,2014.8.27 10:53,4,,艾尔蒙地齐桓公,做鸭子船就可以经过，没必要特别到哪里，而且拍照也应该在远处，人也特多。
10734646,2014.8.27 9:35,5,,amysong75,白天和夜晚看鱼尾狮感觉不一样，建议都去试试。周边也都是吃的，十分方便。建议可以住在浮尔顿酒店，那里有地下通道直达这个鱼尾狮，而且该酒店的内饰和服务堪称一流，太棒了。
10725722,2014.8.26 1:26,5,,寻找滋味,新加坡的地标，还是来看看吧，背靠新加坡的商业中心区，正面对着金沙这个庞然大物，风景很美。
10713769,2014.8.24 17:28,4,,320****041,夜景很美，不过附近吃的很贵，交通不是很方便
10708396,2014.8.23 9:07,5,,shirely,公园不大，但很精美。有大小两个鱼尾狮雕像。
10694934,2014.8.20 11:14,4,,203****378,新加坡的象征。狮子小了，喷水很好玩，照了很多相片，有纪念意义。
10569745,2014.8.19 16:55,5,,weiwed,新加坡地标建筑，来这里必拍照，拍照不能没有经典姿势。
11784403,2014.8.19 16:14,4,新加坡之旅,GraciaLloyd,鱼尾狮公园（Merlion&#x20;Park），是新加坡面积最小的公园
10557955,2014.8.16 22:12,4,,海洋主义,新加坡地标建筑，来这里必拍照，拍照必或以用接水或以口接水姿势，其实用酱紫姿势的基本上都是国人旅行团好嘛。自己玩的话建议日落时分再来看吧，那时肯定没有旅行团了，而且日落背景下的鱼尾狮显得更加漂亮。
10556403,2014.8.16 15:43,5,,118****599,就是一个公园，鱼尾狮还行。&#x20;游客比较多，也么撒印象深的，和外滩差不多。
58349963,2014.8.14 0:00,5,Encounter in Singapore,琥珀色2,标志性建筑物出现啦。原来鱼尾狮公园不是只有那一座雕塑，而是遍地都是鱼尾狮。。。尽情拍照中
11894323,2014.8.13 15:46,4,新马，试着嚷嚷点什么,天真不属于这个世界,新加坡，第一映像干净，第二映像干净。这个国家这个城市会让人喜欢上它，你可以理解为它是朝气蓬勃的青年人。
10533889,2014.8.11 14:37,5,,139****5563,"游人很多,是新加坡的标志性建筑,远看金莎酒店"
10532948,2014.8.11 11:43,5,,_m13****8555,住在浮尔顿酒店，在鱼尾狮公园的旁边。闹中取静，游客好多。
10532872,2014.8.11 10:32,5,,_f9666****2249314,就是一个点，人多得要命.。。。。。。。。。。。。。。。。。。。。。。。
10532530,2014.8.11 9:49,5,,夏天的爸爸,新加坡的标志性建筑，当然要去的了。拍照留念一个都不能少，距离摩天轮和榴莲壳艺术中心都很近，也能看到金莎酒店。
10527510,2014.8.9 22:12,3,,流星飞过时,就一个吐水的鱼尾狮，人很多，天气好还看见吐水那里有小彩虹！
10521805,2014.8.8 14:46,4,,joeyski,就是个走过路过拍张照的地方&#x20;标志性的景点而已
10516758,2014.8.7 12:30,4,,Lovejacky258,新加坡鱼尾狮是一个旅游景点之一，不要错过了哦！
11794419,2014.8.4 23:17,4,恋上一座城-新加坡6日自由行,漫天1001,来过几次，都懒在酒店，今天总算跑到酒店对面，拍下了地标全景。
6502554,2014.7.30 13:18,4,,E06****70,新加坡国家的象征，不到就不能算到了新加坡。附近都是整个新加坡的地标建筑，拍张照片留念是必须的。
11794502,2014.7.30 10:42,4,2014年6月漫游Singapore,DaDa-Lily,"来到Singapore,怎么也要落个俗套到此一游"
6501361,2014.7.30 9:28,5,,任意门先森,标志景点，虽然游客多，但值得去，适合摩天迷，狮身背后就是摩天大楼群，对面是金沙湾酒店风景很好
11784876,2014.7.29 17:07,4,亲子五日新加坡自由行,悠宝宝,鱼尾狮像公园是新加坡著名的地标建筑，来新加坡旅游的人都会到此一游
58349263,2014.7.26 0:00,5,二逼少女五天狮城自由行(￣Д￣)ﾉ,user344247,地标总要去的，很多人在这里拍、坐在台阶上休息下也是很舒服的～夏天新加坡天黑的很迟7点天还很亮。建议大家在鱼尾狮这里休息下拍拍照，也没必要一定要求摩天轮下面吃路边摊这附近也有路边摊的，7：30去摩天轮刚刚好
6477636,2014.7.24 14:03,5,,小羊的妈,标志性的地标景观，是一定要看看的，公园不大，面对金沙酒店，拍照很漂亮
5975570,2014.7.22 14:46,5,,行走于山水之间,新加坡的代表性建筑了，鱼尾狮像是个小喷泉，蛮好玩的，临着海湾，这里的风很舒服。
52954163,2014.7.21 19:25,4,快乐新加坡,观望,&#x20;到新加坡游玩不得不去鱼尾狮公园，鱼尾狮公园里的鱼尾狮是新加坡的标志，它坐落于浮尔顿一号隔邻的填海地带，是新加坡面积最小的公园。鱼尾狮（Merlion）是一种虚构的鱼身狮头的动物。它于1964年由当时的Van&#x20;Kleef水族馆馆长Fraser&#x20;Brunner先生所设计的。1966年被新加坡旅游局采用作为标志，一直沿用到现在。而这期间，鱼尾狮已成为新加坡的代表，如同法国的巴黎铁塔或美国的自由女神像。
5970748,2014.7.21 11:22,5,,200****052,一直听说上海要赶超香港，却从未说过要赶超新加坡，到了这里才知道，上海和新加坡还是差距蛮大，光这个广场，上海米有哪里可以匹敌
52954205,2014.7.17 15:29,5,看见.星洲,贝爷贝克斯,白天文化之旅包括了著名的鱼尾狮公园，新加坡摩天观景轮，滨海湾花园等景点，又兴趣可参考游览时刻表，并在机场咨询工作人员：
5945371,2014.7.17 9:57,5,,_m13****0862,可以看到整个海湾，对面的金沙酒店，榴莲大厦，背后就是富尔顿酒店，新加坡最美的大楼都在附近，新加坡河畔，旧国会大厦，法院都在附近。。。
5940989,2014.7.15 22:39,3,,d91****75,标志景点，无需门票，到此一游，拍照走人。
5938803,2014.7.15 12:58,5,,136****0042,新加坡的标志性建筑，在新加坡河边，每天观光的人很多
52954537,2014.7.12 19:54,5,阿波罗新加坡、民丹岛8天深度自助游（上）,sn****0,下午，我们去了这一次在新加坡的第一个景点——克拉码头游船。我们坐着游船，一路看着新加坡河两边的美景，比如那赫赫有名、有正在喷水狮子的鱼尾狮公园，三根柱子撑着一艘大船的金沙酒店，高大雄伟的摩天轮，像盛开白玉兰的艺术科学博物馆……。这些都是新加坡有名的建筑和公园。我们在船上足足参观了30分钟。
5927123,2014.7.11 22:19,5,,kar****nie,人有点多，大家都爱在喷水处摆出水往嘴里喷的效果。。。。。。
5437271,2014.7.7 11:27,5,,blueher,鱼尾狮是新加坡的守护神，是新加坡的标志性建筑，基本上是每个人必去的景点，这次是从海上看的，坐着鸭子船走了一圈，另外一种感觉。
57596786,2014.7.7 0:00,3,单人走狮城（上）-新加坡,老花的美人姐姐,鱼尾狮公园Merlion&#x20;Park是新加坡面积最小的公园。在1972年前新加坡总理李光耀为鱼尾狮公园剪彩开幕。今天公园已迁到浮尔顿1号的新家。
52954664,2014.7.5 18:20,4,新加坡亲子五日游,小叶子,鱼尾狮公园是新加坡面积最小的公园，它位于新加坡河河口，而著名的鱼尾狮像就坐落于新加坡河河畔，这个矗立于浪尖的狮头鱼身像是新加坡的标志和象征。它的后面还建有一座小鱼尾狮像与之相伴，它会与大鱼尾狮呼应，从口中喷射水柱。据当地人介绍，新加坡一共有4座鱼尾狮，公园里面的是妈妈和一个宝宝，在圣淘沙岛上那个是爸爸，另外还有一个宝宝在花芭山上。
5412135,2014.7.3 14:36,5,,300****763,新加坡必去的地方哦，晚上还有非常壮观的音乐喷泉，灯光秀可以看。
5410725,2014.7.3 5:21,5,,e07****14,新加坡的标志性建筑，在新加坡河边，每天观光的人很多，值得拍张有特色的照片！
5409000,2014.7.2 21:05,4,,110****250,标志性建筑，不到等于没到新加坡。到了&#x20;拍照&#x20;不巧碰到一场大雨，旁边躲躲买了根好吃的水果冰棍，意外惊喜。
5408373,2014.7.2 17:33,5,,mandymacie,最具新加坡特色的地方&#x20;我只想说~一定一定要去&#x20;拍照的圣地&#x20;怎么拍都美
5308454,2014.6.30 15:01,5,,151****4922,好多海鲜可以吃、有表演可以看、新加坡真的很小的一个地方，东西小贵啊
5296577,2014.6.28 17:11,5,,Wendy12142012,新加坡的地标，虽然很普通，但是还是忍不住看了又看，也许是因为它代表着新加坡吧
11784859,2014.6.27 15:31,4,2014年三妞漫游新加坡,Grace-lj,穿过浮尔顿酒店地下通道，来到鱼尾狮公园，大家都对着鱼尾狮（新加坡的标志）拍照。与金沙酒店、滨海艺术中心、新加坡摩天轮隔岸相望。
5238703,2014.6.25 21:31,4,,许小妞yoyo,新加坡的标志，旅游必去。留了不少影，我去的时候刚好是大鱼尾狮在修建。
11808707,2014.6.21 20:35,4,五天四夜的奢华之旅--狮城新加坡漫游记,泼皮牛二,鱼尾狮公园，其实就是那座雕像，可以说是世界上最小的
5222856,2014.6.21 15:42,4,,游游女神,下午前往鱼尾狮公园。这是新加坡面积最小的公园，公园内设有站台、购物商店和饮食店供游人合照和休息，看台也能变成可容纳200名表演者的舞台，观众坐在阶梯上，就能背靠滨海湾，在星空下欣赏音乐会和精彩的表演。公园两尊大小鱼尾狮塑像是已故新加坡著名工匠林浪新先生用混凝土制作的。
57597015,2014.6.18 0:00,3,暴走5日晒成小黑皮,弱暴了娘娘,不得不说我摆了大概20几个动作想接住狮子吐出来的财水让我妈给我拍照结果她一张也没给我拍不是没按快门就是闭眼不是闭眼就是只有头发没有脸换了几个地方之后我终于放弃了看来是不会富裕了
5211558,2014.6.17 21:15,5,,190****010,很壮观，一定要亲身来感受他的魅力～～～～～～～～
11925610,2014.6.17 8:49,3,亲子漫游新加坡,lanlan_fz,鱼尾狮是一种虚构的鱼身狮头的动物两年後被新加坡旅游局采用作为标志
5203741,2014.6.16 23:09,5,,118****203,其实也算不上公园。在一个广场上，喷水的鱼尾狮身雕像。
5197136,2014.6.15 10:52,4,,敏弟1211,新加坡标志性建筑鱼尾狮像的所在地，游客应该都会过来和喷水的狮子拍张照的吧
57595836,2014.6.9 0:00,4,新加坡，三天真的够了,小缪要做航海旅行家,鱼尾狮公园附近有一栋白色的新古典主义建筑风格的酒店叫“The&#x20;Fullerton&#x20;Hotel”第一眼就被它迷住了后来查了价格跟金沙差不多以后去新加坡超级想住住看不过这家酒店非常抢手要提早预订。
5172584,2014.6.7 11:04,4,,乐_雯,人山人海啊~~~&#x0A;太陽很曬&#x20;旁邊吃的東西倒是很多~~~
5154064,2014.6.5 16:24,5,,ha****ie,鱼尾狮有两个&#x20;一大一小&#x20;小的是最早的&#x20;大的就是喷水那个&#x20;大家都会拍趣味照片&#x20;一个人吐一个人接&#x20;很有意思。其实圣淘沙上还有一个鱼尾狮塔&#x20;也很可爱的&#x20;雕像对面就是金沙酒店&#x20;旁边还有榴莲壳&#x20;新加坡的环境超级好&#x20;人也很nice&#x20;东西无敌好吃&#x20;各种不想走&#x20;哈哈
11770100,2014.6.4 11:13,5,果小姐的慢生活之狮城新语,KyleShi,这是算是新加坡的标志和象征。像是已故新加坡著名工匠林浪新（LimNangSeng）先生用混凝土制作的。&#x0D;&#x0A;鱼尾狮狮头的设计灵感来自于新加坡历史的一个传说。
5140294,2014.6.2 19:55,5,,JessieJa,超喜欢鱼狮尾，夜景更赞，还买了个纪念品回家
5133996,2014.5.31 17:16,5,,linwanmu,超级超级小的公园！就一条小街！不过环境真心的干净！那里的冰条不好吃！建议别买
11784697,2014.5.30 12:49,4,   蜜月新马泰,?阿童童?,新加坡鱼尾狮公园非常小，最著名的是来看看鱼尾狮喷水的样子，这个鱼尾狮塑像和对过的金沙建筑物结合起来是..
5128243,2014.5.30 10:30,5,,林小冷,鱼尾狮公园是免费的，里面有小鱼尾狮像。鱼尾狮像那边有超多旅游的人来拍照的，这边是新加坡河的入海口，景色蛮壮阔的。入口处可以看到河对岸著名的金莎饭店~
5103123,2014.5.24 21:02,5,,行者DAZHI,新加坡的象征，也是接财的地方！
5102645,2014.5.24 17:59,5,,愤怒的喵喵,新加坡的标志物，在机场坐地铁就可以直接到这里的，对面就是金沙酒店，晚上的时候还有灯光表演，所以白天晚上我各来了一次，游客特别多。据说拍一张用嘴接水的照片会聚财的哦。
5093287,2014.5.22 12:36,4,,coolgirl,在这里看金沙酒店是最好的，狮子喷水那里据说张嘴接着可以带来财运，晚上9点办的时候金沙顶楼还有灯光表演
5082327,2014.5.16 22:12,5,,153****2828,给人感觉就二个字＂舒服＂!
5080094,2014.5.15 20:15,4,,云游四海翁,鱼尾狮公园是新加坡面积最小的公园，面积只有71平方米。它位于新加坡河河口，而新加坡著名的鱼尾狮像就坐落于新加坡河畔，是新加坡的标志和象征。该塑像高&#x20;8&#x20;米，重&#x20;40&#x20;吨，狮子口中喷出一股清水，是新加坡的地标，也是新加坡旅游的必到之处。
5077471,2014.5.15 1:19,3,,233728715,一大一小的鱼尾狮拍照都漂亮
4631387,2014.5.11 13:29,4,,_ZFB20****9751600,一定要和新加坡标志鱼尾狮合个照，风景也很不错，据说这里的狮子是母狮子和小狮子~
10717169,2014.5.10 22:31,4,狮城深度行（新加坡3晚四天游记）,Bjqiqiwendy,标志性的地标景观，是一定要看看的，公园不大，面对金沙酒店，拍照很漂亮&#x0D;&#x0A;新加坡的代表性建筑了，鱼尾狮像是个小喷泉，蛮好玩的，临着海湾，这里的风很舒服。&#x0D;&#x0A;一直听说上海要赶超香港，却从未说过要赶超新加坡，到了这里才知道，上海和新加坡还是差距蛮大，光这个广场，上海米有哪里可以匹敌
4625432,2014.5.9 15:11,4,,25310520,鱼尾狮公园视野相当开阔，尤其傍晚时分，坐在人行道边的台阶上吹风、观赏新加坡河畔夜景。
4622236,2014.5.8 21:58,4,,可乐-戒指,景色其实一般，只是这个雕塑具有特殊意义，是新加坡的代表性地标了。各种剪刀手，各种自拍
4618364,2014.5.8 9:19,5,,vivian,新加坡鱼尾狮公园很漂亮，是开放型的，值得一去～
4612825,2014.5.7 9:44,5,,清清维,周边的景色很好，是新加坡的标志性建筑，周围好多人围着拍照片，晚上的夜景非常的美，还有灯光表演，当然人也很多
4608554,2014.5.6 16:17,5,,张琳琦,超级闷热的天&amp;#39;&amp;#39;遇到了一批学生旅游&amp;#39;&amp;#39;景点人也超级多&amp;#39;&amp;#39;大家都抢着各种姿势与狮子合影&amp;#39;&amp;#39;
4600415,2014.5.5 12:42,4,,阿笨星,新加坡的标志性建筑，就是一个喷水的雕塑，一边是海湾，一边是高楼林立，新加坡必去的景点吧。
4597537,2014.5.4 21:58,5,,_cft01****1655667,相同的景有不同的看法。天生悲观的人，再美的景在他眼里都是灰色毫无美感。你去与不去鱼尾狮都在那里，世界各地游客慕名而去，不是任何人能左右的。天外有天人外有人，良言一句三冬暖，【？语伤人六月寒】。九万多点击数证明了一切。
57596880,2014.5.2 0:00,5,新加坡之旅,穿越的野丫头,然后才看到了白白净净的鱼尾狮这个公园真的漂亮在这里的游客也比较多很多从船上下来的人
4169366,2014.4.14 18:59,1,,137****4477,有免费的吗？又骗了多少人了？百度一下吧
4165230,2014.4.12 16:42,5,,阳光沙滩椰子树,举世闻名的【狮身鱼尾像】是新加坡的标志，巍然挺立在新加坡河畔的鱼尾狮公园中。它体现了新加坡国名的来历，11世纪苏门答蜡王子出海偶然发现岛上有狮子，取名为新加坡拉。鱼尾狮像是在1964年由水族馆馆长布仑纳设计，已故新加坡著名工匠林浪新先生用混凝土制作，高8.6米重70吨。鱼尾狮洁白如玉形态逼真，造型优美。鱼尾狮公园是新加坡最小的公园，面积只有71平方米，每年却吸引着百万游人来此游玩留恋忘返。
4153730,2014.4.8 14:48,5,,sarielxie,我们去的的时候大鱼尾狮被围起来维护还是啥的。。路上遇到好多旅行团。。个人觉得她们被坑了。。只剩下小鱼尾狮。。。
11920999,2014.4.7 22:11,5,天“马”“新”空-我们的游乐场,老板de娘,额，有点怪的造型。标志性的地标景观，是一定要看看的，公园不大，面对金沙酒店，
57596385,2014.4.6 0:00,3,鱼尾狮与食物的新加坡,tronghold-下一站ITA,这里晚上有灯光秀从鱼尾狮公园看比较有整体感不过主会场应该在金沙酒店外的广场可惜实在懒得走了就远观一下吧
4146175,2014.4.4 17:51,3,,墨尘锦瑟,呵呵，地标性建筑物。。。去新加坡必游景点。背后就是“大榴莲”～
57596981,2014.4.4 0:00,4,2014.04新加坡,小宝的期盼,其实新加坡很小如果有个车子的话夜游是很不错的选择白天太阳晒到你头晕脑花晚上风吹着吃吃夜宵完了再游玩消化很不错哦
68893863,2014.4.1 0:00,5,从心发现新加坡,Isa伊莎贝拉bella,从克拉码头走到鱼尾狮公园，路过富尔顿酒店。努力赚钱以后再来住在这里！windowview一定超棒！
3440858,2014.3.23 20:10,4,,好斌斌,新加坡鱼尾狮公园非常小，最著名的是来看看鱼尾狮喷水的样子，这个鱼尾狮塑像和对过的金沙建筑物结合起来是经典明信片的画面，白天来的话不错，晚上过来的话拍照很容易湖掉，而且这个景点每时每刻都有很多游客，想要架三脚架都很困难。
3437389,2014.3.21 15:46,5,,多多多多多丶屮,鱼尾狮公园是新加坡必去的地方，晚上来这里拍照的人巨多，确实也是夜景好看。金沙就在对面
3432659,2014.3.19 14:46,4,,尚雪至卿,这个是新加坡的地标建筑哦，去了新加坡一定要合照一张哦，表示是你来过新加坡拉～～
3431829,2014.3.19 6:31,5,,神枪手小龟,新加坡必去。环境很好。人很多。到了新加坡必拍照景点。
3430519,2014.3.18 15:53,5,,brandybobi,其实也就是一个小公园一样。不过能看到对面的顶上是条大船酒店。鱼尾狮比我想象的要年轻。不知道到底是哪年放上来的。
3428419,2014.3.16 21:00,5,,比尔吉沃特,鱼尾狮公园是新加坡的标志，不来鱼尾狮就白来新加坡了，咋狮子像下面照相的人很多，据说能带来好运
11784465,2014.3.14 23:48,4,新加坡初体验,qzuser,新加坡最具标志性的地方，许多电影都在这里取景。这里的夜景真的很美，8点和10点还有免费的水幕电影，真的很棒！
3426059,2014.3.14 22:23,5,,highooo,金沙的正对面，晚上的夜景非常的美，还有灯光表演，机场有免费的旅游车来这里。
3421881,2014.3.12 13:01,4,,蓝木的旅行态度,该公园建有一条露天看台，游客可走上鱼尾狮前面拍照，看台上可举办各种艺术表演和娱乐活动，公园内也备有购物商店和饮食店让游人歇歇脚。
3420824,2014.3.11 20:01,5,,姐装不出淑女范儿,新加坡的象征物，很多人，周边的景点也很多，特别到了晚上金沙酒店有灯火表演时这里更美。
3419831,2014.3.11 3:03,4,那些天，我们一起玩转的新加坡,小小鹿_Joy,"传说在14世纪时，苏门答腊王子外出，途径岛屿，无意中发现一头奇怪的动物，当时王子以梵语唤它Singa，也就是狮子的意思，他深信这是个好兆头，因此决定再次建立新城市,从此新加坡便与“狮城”Singapura画上了等号。"
11879214,2014.3.10 18:57,4,新加坡及马来西亚乐高乐园,当地向导renguanyi,新加坡鱼尾狮公园非常小，最著名的是来看看鱼尾狮喷水
3414402,2014.3.7 14:23,5,,冰龙斯卡萨,新加坡必去的地方，人很多，夜景很美，能看见对面的金沙，旁边大概是桥一样的东西&#x20;下面拍照效果很好看
3404741,2014.2.28 21:48,4,,牛牛jack,新加坡的地标性建筑，一般来新加坡都要到这里来拍个照，这里有一大一小两个鱼尾狮，另一个在圣淘沙岛上
3404709,2014.2.28 21:29,5,,i游走的虎,新加坡标志性建筑，也是这座城市的象征，所有来这里旅游的客人一定会到此拍照留影。
3402388,2014.2.27 19:44,4,,洁雯_jenny,新加坡的标志景点，听说这是一个关于风水的标志，对面是著名的金沙酒店，有很多外国人在跑步
11879639,2014.2.27 14:18,4,2月炎夏———穷游新加坡&马来西亚,吳小靚大胖紙Just_wanna_play,在圣淘沙岛上，很大，据说是新加坡最大的鱼尾狮
3399539,2014.2.26 16:30,5,,鹄立头,新加坡的标志物，对面就是金沙酒店，旁边还有大榴莲，据说照相的时候要用嘴接着水，有聚财之意&#x0A;
3395631,2014.2.25 16:23,4,,吴小兮,鱼尾狮像公园是来新加坡必来的景点之一啊，常年人都很多，毕竟是新加坡的标志啊，人多也要来拍张照。
3391692,2014.2.23 22:03,4,,露小娜,初次去新加坡的人估计都会和鱼尾狮来张到此一游照，算是新加坡的一个地标，不过去一次也就够了。
3389675,2014.2.23 10:42,3,,mmm212,地标来得&#x20;说实话一般&#x20;但至少要到此一游下&#x20;像是香港的星光大道一样道理
3391535,2014.2.23 0:12,4,,MOCHA,被称为“必去”的地标。公园不大，第一与鱼尾狮‘借位“合照接水，第二站在河边看城市景观，第三远眺金沙酒店
3386198,2014.2.21 15:21,5,,攸you,新加坡最具标志性的地方，不去和它拍张照，都对不起自己啊～～
3385930,2014.2.21 14:32,5,,210****627,这也是新加坡的标志建筑哦&#x20;哈哈&#x20;反正不要钱的&#x20;可以拍拍照片留念也不错啊&#x20;在市中心很方便
3383428,2014.2.20 16:22,4,,喜欢闲游的小资女人,鱼尾狮公园，其实就是那座雕像，可以说是世界上最小的公园了吧。但是因为鱼尾狮是新加坡的标志，还是应该去看下拍张照片的。你可以把新加坡河作为一个景点，沿河走上几公里，看看沿河的风景（绝对值得），顺便拍拍鱼尾狮。我第一次是专门到了那里，在近处拍的。第二次从克拉码头沿河走到大榴莲，发现在那儿拍鱼尾狮角度也很好。
11894511,2014.2.19 12:07,4,2014年皇家加勒比邮轮新马泰游——2万字废话攻略,wangmeizhike,新加坡的标志鱼尾狮公园——说是公园，其实非常迷你，鱼尾狮的尺寸放在中国也就是个区县级标志建筑的大小。
3377212,2014.2.18 14:24,4,,夏目豆,标志性物体，去新加坡比去看的，也想去新加坡体验一下到底有多干净
11894463,2014.2.14 15:39,4,新加坡+马拉西亚6日之旅,lisaGL,鱼尾狮公园是新加坡面积最小的公园，它位于新加坡河河口，而著名的鱼尾狮像就坐落于新加坡河河畔，这个矗立于浪尖的狮头鱼身像是新加坡的标志和象征。
3366454,2014.2.14 13:18,4,,E35****18,这里很象迷宫&#39;拍照很好看
11894549,2014.2.12 16:37,4,2014春节新加坡游轮之旅,cathyun11,狮城的喷着财气的狮子，背景是新加坡的金融中心，世界各大银行总部、分部。
11894405,2014.2.12 15:49,4,新年游新马,薄雾如纱,面积只有71平方米的鱼尾狮公园是新加坡面积最小的公园。公园位于新加坡河河畔。新加坡一共有三尊鱼尾狮塑像，俗称爷爷、爸爸、孙子。爷爷和孙子在鱼尾狮公园内，爸爸在圣淘沙
3362072,2014.2.12 13:23,4,,m62****08,标志性建筑物，总觉得那个狮子很有喜感，可以拍很多搞怪的照片
11881262,2014.2.9 22:26,3,My Singapore trip,KarolineJang,绕着滨海湾一圈的风景真心不错…一定要晚上哟
11779541,2014.2.7 12:02,4,韩大哥一家新加坡六日happy自由行~,hanzc,day3新加坡金沙酒店和鱼尾狮公园~因为环球影城走的较多脚累了，所以充分发挥自由行的优势，上午自然醒，酒店修整一下，下午出发前往观摩金沙和鱼尾狮~名不虚传，超级震撼
68893852,2014.2.5 0:00,3,一起玩转新加坡(下)(2),车夫的杂谈,最终没有徒步到鱼尾狮公园，晚上的飞机，要返回酒店取行李，只好留下些许遗憾。其实旅游总会有遗憾的，给自己下次再来留点借口吧。
3345766,2014.1.30 23:31,5,,ny152izzie,标识，必去。狮城因此而闻名。实则有点无聊，拍照走人。见好就收。
52961850,2014.1.30 18:36,5,2013年圣诞新加坡母女游（细节、照片持续更新中）,毛桢,走过了桥，就来到了鱼尾狮公园。这里背靠滨海湾，是新加坡的标志。白天，鱼尾狮在极具现代特色的雄伟建筑物烘托下，展现迷人的喷水英姿；到了夜间，公园又能摇身一变，成为闹市中人们寻找悠闲浪漫的宁静公园。这个公园是免费开放的，里面还有一个能容纳300人的看台，也是游客欣赏表演的地方。
3342760,2014.1.28 15:44,3,,兔子姐姐爱旅游,到此一游，拍张照片走人就行的，大家都摆出各种姿势要接到那个水，没什么特别的，就是个地标吧。
3332798,2014.1.26 12:55,4,,蓝色的郁金香88,新加坡的一张名片，近来建立鱼尾狮的爸爸妈妈，之前只有有一座。这里也是拍摄新加坡夜景的最佳地点，附近的金沙酒店也值得推荐一去&#x20;。
3331463,2014.1.24 14:48,5,,暗暗窃喜,新加坡，哪都没去就去了这里。为什么？这里很灵？错。。中国人到此一游的精神所致。哈哈，留下和亲爱的合照一样。
3330422,2014.1.23 17:43,4,,Oliverni,一般性吧，作为游客到此一游的景点，晚上比较好，狮子身上亮灯的，所以看起来不是那么脏。。
3327028,2014.1.16 18:10,4,,song****188,新加坡的标志，类似于我们城市的街心公园。去拍拍照还是可以的，没什么玩的。坐市区的观光大巴去的，交通挺方便。
57597382,2014.1.16 0:00,3,吃喝玩乐，尽在新加坡…,muimui99,由于滨海湾花园实在是太大了…逛完以后体力不支的我们选择搭乘$4&#x2F;人的水上巴士前往鱼尾狮公园…
3326095,2014.1.15 15:29,4,,拓为torwe,新加坡的标志了，但是感觉没什么特别的，不过如果站在某个角度拍的话，可以有一些搞笑的照片。
3325858,2014.1.15 14:16,4,,xiaoxiaoyun,听过一位导游这么说过，一般出国选择新加坡+马来西亚这个行程的，都是第一次出国的朋友。好吧，我承认，至少我确实是这样。新加坡真的没有什么好玩的，这个鱼尾狮公园也没有什么特色
3323720,2014.1.13 22:33,3,惬意的新加坡之旅,来迟的miffy,这是所有旅客必到的景点，就在金沙酒店对面，大家都拍了张口接水的照片。不过这是中等鱼尾狮，最大的在圣淘沙&#x0D;&#x0A;
3322956,2014.1.13 1:34,5,,大脸王子李佳燚,[i游记]这里的回忆今生难忘...
52962089,2014.1.10 20:44,4,2013圣诞节新加坡之行,爱吃甜食的June,吃过早饭，我们就搭地铁直奔Merlion&#x20;Park。看着地图找到了会喷水的大狮子，类似于济南的泉标之类的建筑吧，象征多过本身的乐趣。街道上的树很好玩，树干上还会长植物，后来查到这是故意在树干上种的植物，目的就是为了让树干也绿化上，&#x20;新加坡真是个绿色的国家。
3306894,2014.1.2 10:20,4,,之昂,在圣淘沙岛上，很大，据说是新加坡最大的鱼尾狮，我们买了票上到鱼尾狮上面。门口检票处会发一枚幸运币。进到里面先是在一个很小的3排座椅的小厅观看一个小影片，是关于鱼尾狮的由来。出了小厅会有工作人员引导在机器里投入幸运币，然后会出一张纸条，上面写着得到哪种奖品，好像一共是A，B，C三种。抽完纸条可以直接坐电梯上到顶层观景。左手边的路是到鱼尾狮嘴部的，会有工作人员帮忙照相，下楼可以买照片。右手边的路是到鱼尾狮的头顶，可以俯瞰圣淘沙岛，还能看到大海，很美~观完景下到楼下卖纪念品的地方领取奖品。我领到了一个挂绳，老公领到了一张明信片。作为我们离开新加坡前的最后一个景点，还是很快速的。
