content,date,id,score,title,uid
两个孩子，一个12岁一个四岁，分开玩儿的，没买快捷。,2018-07-30 01:54,155931372,5,,_WeCh****94776
上午11点入园，晚上9点出来，累成狗，孩子挺开心值了,2018-07-30 01:53,155925474,5,,_WeCh****94776
酒店送了成人的两张票，所以需要自行订儿童的票，直接扫码进去，很方便，因为孩子好多不敢坐的就没有买快捷票，总之还是很好玩的,2018-07-29 22:51,155930840,5,,M48****513
影城相当好，里面的各类设施及游乐项目均好玩。特别是高空项目和惊险项目，有许多是外面没有的。推荐变形金刚必玩。,2018-07-29 21:41,155928520,5,,e09****73
一元兑换的照片，很不错，携程原价99呢,2018-07-29 21:29,155929547,5,,雨田之京
很不错的游乐场，就是人太多啦，所以快捷票很有必要买哦,2018-07-29 21:27,155929083,5,,雨田之京
建议游玩一天，有适合各个年龄阶段的项目，是孩子们的最爱，让服务员盖个章中途可以出去吃饭，回来接着玩,2018-07-29 21:25,155929933,5,,雨田之京
项目精彩，就是暑期人太多，排队等候的时间太长,2018-07-29 18:29,155927423,5,,M10****90
新加坡环球影城真的是值得晚的地方，大人和孩子都有适合的项目，孩子乐不思蜀。,2018-07-29 14:25,155923322,5,,e37****95
没去成&#x20;送人了&#x20;期待下次去游玩,2018-07-29 12:18,155921305,5,,150****7802
太喜欢环球影城了，买快捷票把所有大型刺激项目耍完了，累瘫了。暑假非周末去的，快捷票排队二十分钟以内。但是没有快捷票的话，排队就会很久,2018-07-29 08:29,155919478,5,,M25****5556
工作人员不管多忙，始终保持微笑，对游客都非常热情，各种指示牌都非常明确，不会饶路，就是游乐场太小了,2018-07-29 02:54,155919423,5,,_sjdt****19505
陪女儿去的，我们啥都没玩，就给她买了快速通，还好她坐了七次最刺激的项目。,2018-07-29 00:27,155918448,5,,jiandan1123
女儿的最爱，还买了无限次快速通，女儿坐了七次最刺激的,2018-07-29 00:24,155917889,5,,jiandan1123
大小朋友去都毫无压力～痛快玩耍～即使带着老人也可一同前往哦～美食，娱乐，时不时的各色演出活动，都是值得再去的地方呢～～～^_^,2018-07-28 23:20,155917003,5,,115****965
快捷票很有必要，在旺季谁用谁知道,2018-07-28 20:27,155915582,5,,118****207
环球影城毫无疑问属于成人和儿童都可以找到快乐的地方，最佳景点变形金刚，亚马逊漂流，木乃伊复仇，过山车需要一定的胆量,2018-07-28 20:26,155916343,5,,118****207
如果是孩子去必须加买单次快捷票，记住是单次快捷票。还有那种无限次的票是浪费钱。因为可以玩的地方很多你不会反复玩同一个项目。,2018-07-28 20:21,155915218,5,,136****4605
很方便！只用手机保存截图就可以了,2018-07-28 19:48,155915192,5,,婲Vivi
很方便！小朋友可以玩的都玩了一遍,2018-07-28 19:47,155915649,5,,婲Vivi
非常好玩的環球影城，老少咸宜。,2018-07-28 16:27,155912945,5,,Kevin
我们是从怡丰城走路过去的，只走了十分钟左右，还有路,2018-07-28 15:01,155911291,5,,M25****315
千万别这样买，或者这家是这样的，迈克尔酒店是有一段距离的，不近，礼宾部态度又差。大热天走过去，给我一张不对的快捷票，不能用，我问还有一张没，礼宾部找半天，找到了。然后，我又走回去影城。新加坡这家以前人不多的，今天不知道发什么神经，人超多！这是第二次，也是最后一次。,2018-07-28 12:44,155909417,1,,ice7cream
游乐设施多元、令人充满童心、欢乐无限!,2018-07-28 11:27,155908503,5,,Stella_rr
新加坡之行就冲这环球影城去的，买了一次快通，有三个项目没有快通也没去玩，剩下的打卡一遍，第一次去的一次快通足够，都玩下来根本没劲再来一次。暑期快通还是挺有优势的基本不用排队。,2018-07-28 09:34,155907890,5,,M25****361
非常不错的游玩体验，除了天气太热，其它都很棒,2018-07-27 22:49,155904610,5,,大哥
瞬间确认！方便快捷！价格也合适,2018-07-27 21:54,155904974,5,,皮皮鲁
项目非常好玩，多彩多样。&#x20;建议大家多去。,2018-07-27 21:39,155905248,5,,300****999
新加坡必来景点，项目还是蛮多的，那个最大的过山车太刺激了，看看就怕不敢坐。其他的基本都玩到了。,2018-07-27 20:26,155903702,5,,E26****66
环球影城就是各种游乐设施和表演了，淘宝上的票比在那边直接买便宜，而且很方便，买了就直接扫码进就行，所以一定要提前看，而且便宜挺多的。,2018-07-27 17:56,155902372,5,,带着檬宝去旅行
排队有点长，下次买快速票哈哈哈哈,2018-07-27 13:41,155898096,5,,_WeCh****226514
暑假期间，还是建议买张快捷票吧！,2018-07-27 11:42,155897594,5,,昊妈
上午机动游戏都好多人排队，下午就开始少人了，最好上午先拍拍照，闲逛，下午再去玩机动游戏,2018-07-27 11:31,155890481,4,,Mel0dy
方便！方便！方便！方便！方便！,2018-07-27 11:17,155898127,5,,105****678
门票使用方便！新加坡环球影城比较小，不玩项目逛一圈10分钟左右就够了。,2018-07-27 11:16,155898238,5,,105****678
方便快捷！值得推荐！就是新加坡环球影城太袖珍了，逛一圈下来十分钟就够了！,2018-07-27 11:14,155897769,5,,105****678
不错的选择，适合拍拍，适合玩玩，适合留下美好回忆,2018-07-27 08:01,155895786,5,,205****980
人实在太多了。早上九点刚过就开始门口排队。变形金刚和过山车很值得玩。水世界表演好看。影城最大的特点是代入感。互动很多。唯一感觉不好的是在KT西餐厅的经历，老板太坑人了。问汉堡要鸡蛋吗？然后加5新币，说汽水买一送一，结账时直接收了两杯的钱。一个汉堡➕一份BBQ猪排花了81新币。,2018-07-26 23:24,155894020,5,,听涛小憩
快捷票对部分项目确实有一定效果，但是当日周五人不多，性价比不够高啊,2018-07-26 21:51,155892009,4,,宽行者
游玩项目新奇，设施齐全，值得一游！,2018-07-26 21:49,155892685,5,,宽行者
我们是亲子出游，第一次来。早10点进门后，逆时针游玩，基本到了5点左右，就差不太多了，最费时间的是变形金刚的排队，从11点排了一个多小时。平均每个游乐设施需要40+50分钟。但是在5点后，基本都是空的了，没有什么人排队。【】必看演出和项目：未来水世界(孩子太小就别去了，有猛烈的枪炮和爆炸声)。史莱克4D电影、变形金刚4D……,2018-07-26 21:34,155892864,5,,研0588
扫码入园，要早去，排队人很多，变形金刚那个馆人多，接头舞蹈很酷炫,2018-07-26 20:05,155891651,5,,M10****797
很好玩，很刺激，项目凑在一起，不用走很多路,2018-07-26 15:23,155877690,5,,M24****553
新加坡环球影城坐落于圣淘沙名胜世界之内，号称有24个过山车和景点，大部分景点为世界级的首创，有18个专为新加坡设计，全球独有的游乐项目，包括科幻影集太空堡垒，高度达42.5米的双轨过山车；以及拥有3500个观众席、全球最多座位的未来水世界剧场等各种游乐项目。在里面完全可以玩一天，各种主题的娱乐设施，给你身临其境的感觉。尤其推荐变形金刚4D电影，坐在一个小车里面，眼前构造的景象简直和真的一模一样，太震撼了，感觉我就是在整个城市里飞，坠落，参加战斗，太酷了，因为人不多，我们刷了好几遍。去那里玩要穿一些不易走光轻便速干的衣服，因为很多项目都会搞一身水的。玩累了，饿了，里面还有很多吃的和表演可以看，里面靠近变形金刚的牛肉面很好吃。就是价格有点小贵,2018-07-26 14:38,155886491,5,,M41****336
环球影城虽然没有美国的大，但是各个主题乐园还是不错，特别是水上世界的表演，够精彩，还有过山车，简直挑战极限。餐厅价格也不算高，环境比较舒适，亲子游玩很不错,2018-07-26 10:41,155884861,4,,M29****368
圣淘沙的几个乐园都是值得一去&#x20;就是夏天来太热了，新加坡非常值得一去,2018-07-25 21:02,155880181,5,,森洋洋
各方面都好，就是有点小，很快就转完了。,2018-07-25 21:01,155880770,5,,就是高
孩子喜欢&#x20;很好&#x20;小而精致&#x20;服务人员服务真心好于国内,2018-07-25 20:59,155879700,5,,森洋洋
不错&#x20;小于美国的&#x20;但是也很好&#x20;每一个都感觉好&#x20;一定要买快捷票&#x20;排队时间少真不错,2018-07-25 20:57,155880273,5,,森洋洋
很好很好很好很好很好很好很好很满意,2018-07-25 20:49,155880170,5,,158****6520
很好，值得推荐！快捷票方便很多,2018-07-25 20:49,155880261,5,,158****6520
还是推荐快捷票，节约很多时间。,2018-07-25 20:48,155880260,5,,158****6520
打印出来用的，非常方便！节约钱了！,2018-07-25 20:42,155879600,5,,158****6520
领取方便，优惠券是2张50元，满500新币用一张。,2018-07-25 20:41,155880167,5,,158****6520
贵了一点，不过快捷方便，免去排队之苦,2018-07-25 20:12,155879314,5,,行走的教室
直接扫码入园非常方便，大人和孩子们的天堂,2018-07-25 19:22,155879724,5,,军临天下826
新加坡的环球影城比较小，没有日本大阪的内容多，不过还是好玩的，变形金刚的必须要体验一下,2018-07-25 18:32,155878574,5,,M40****821
1元钱换的，很划算，现场买要一百多了。打印很清晰，包装也很好，小朋友很喜欢。,2018-07-25 16:58,155875195,5,,118****667
这个特别好用，去门口P4出打印成册，太划算了。,2018-07-25 09:18,155841869,5,,rongrong1983
非常好，过山车够过瘾的啦,2018-07-25 05:39,155839612,5,,乌暗熊
非常棒！特别是变形金刚，很有视觉冲击力,2018-07-25 05:38,155840187,5,,乌暗熊
乐园不大，慢慢玩就是按照地图顺时针或者逆时针走。机动游戏还好，没有特别刺激。重点想说一下就是过山车下面有一推车卖的鸡翅很好吃,2018-07-25 02:25,155840649,5,,M24****7588
乐园总体不错，特别是水世界表演节目，到两次排队玩项目都碰到故障，一次时间长达半小时，景区好好要检查设施设备的安全问题了。,2018-07-24 20:35,155838021,3,,MICHAEL81
地理位置好，服务环境都不错，商务出行推荐！,2018-07-24 20:33,155837452,5,,MICHAEL81
很不错的游乐园，尤其是表演推荐！,2018-07-24 20:32,155836586,5,,MICHAEL81
非常方便，打开pdf的文件即可扫码入园，比那个驴什么好太多了！,2018-07-24 18:02,155836129,5,,118****310
排队的人较多，但体验后觉得排队也是值得的。,2018-07-24 15:55,155832699,5,,summer20090119
人比较多，里面不是很大，就在排队上很浪费时间。,2018-07-24 15:53,155832905,5,,summer20090119
人比较多，特别是变形金刚馆，但体验后，排队也是值得的。,2018-07-24 15:49,155832798,5,,summer20090119
很方便，建议买快捷票，要项目不需要排队等,2018-07-24 15:18,155822386,5,,_WeCh****10064
虽然订票youdianzha波折，但是服务还是不错即使改正～没有耽误行程,2018-07-24 15:18,155832110,5,,138****2689
孩子很喜欢玩得很开心～玩的设施很齐全,2018-07-24 15:17,155832108,5,,138****2689
还行吧，没有想象中的那么好玩！！！,2018-07-24 12:43,155830988,4,,M58****00
暑假去环球一定要买快捷票！！！虽说环球排队比上海迪士尼要好很多，最长的队伍是50分钟左右，但有了快捷票可以多玩很多项目，一路畅通无阻。个人觉得快捷票买单次就行了，这里的单次是指一个项目用一次，几乎所有项目都能用快捷票。有的好玩的项目如变形金刚可以先不用快捷票玩一次，下午再用快捷票玩一次。,2018-07-24 10:52,155829301,5,,M27****283
是电子门票，在门口刷条形码就能进园。保险起见可以把邮件中收到的确认单打印出来扫码入园。美中不足就是没有可爱的实体票，无法收藏。想收藏的朋友建议要买实体票。,2018-07-24 10:47,155829760,5,,M27****283
很好，不用换票，玩得很开心,2018-07-24 09:15,155816513,5,,M17****017
新加坡的环球影城，坐落在圣淘沙岛上。对，就是特朗普和金正日会面的那个岛。&#x0A;变性金刚和小黄人，都是孩子们特别喜欢的动漫人物。,2018-07-23 23:07,155827127,5,,teacherxie
很好玩，订票也方便，二维码直接入场。,2018-07-23 23:03,155826940,5,,古董先生007
可以在那里玩上一整天，开始有些娱乐项目还需要排队，到了傍晚，基本都不需要排了，玩的很过瘾,2018-07-23 22:53,155827024,5,,M41****336
放暑假人很多，建议买快速通行证。,2018-07-23 19:28,155822920,5,,森美
放暑假人太多，没有买快速通行证，很多热门项目没玩到。,2018-07-23 19:27,155823567,5,,森美
总体感觉不错，玩的很开心。谢谢,2018-07-23 15:01,155819069,5,,宝依的辣妈
携程订票更加便捷，更加优惠，推荐！玩得很开心！,2018-07-23 13:45,155818630,5,,M17****604
新加坡之行必去的景点之一，玩得很开心，可惜刺激的项目没有参与，变形金刚的项目非常不错，惊险刺激！,2018-07-23 13:44,155817020,5,,M17****604
最好玩的推荐变形金刚、失落的世界的侏罗纪河流探险和未来水世界（室外的大型演出），体验非常好，效果和趣味性都很好！,2018-07-23 10:49,155815999,5,,熊熊行
最好玩的推荐变形金刚、失落的世界的侏罗纪河流探险未来水世界，效果非常震撼。排队时间较长，基本都40分钟左右。总体规模比较小，比较容易找地点。餐厅好几个，饭点时人比较多。推荐！,2018-07-23 10:44,155815611,5,,熊熊行
一天的时间不够用&#x20;能玩上几天&#x20;不错&#x20;,2018-07-23 02:20,155814051,5,,_WeCh****345317
快速通道邮件一定要提前打印出來！到了乐园再打印浪费时间，如果想玩乐园所有项目，快速通道票还是必要的，只要5-10分钟就可以，如果一般排队的话需40-50分钟,2018-07-22 23:32,155813057,5,,爱呦爱呦
出票很快，头天晚上买的，第二天刷码进园，人真的很多，第一个玩的变形金刚，很好玩，接下来走到哪玩到那，带着孩子没有太累，很多项目不敢玩，总体来说，挺好玩,2018-07-22 23:26,155812894,5,,M27****7146
若日本环球五星这里三星，另外上海迪士尼六星！,2018-07-22 15:23,155807047,3,,中文走天下
超级好玩，尤其是变形金刚和侏罗纪公园，儿子超级喜欢。影城不大。不用快捷卡，六七个小时就能全玩遍。,2018-07-22 12:00,155805228,5,,M27****6716
没有发二维码到邮件，去到环球影城现场不确认，需要重新买票，浪费时间办理,2018-07-22 11:04,155803099,1,,108****532
訂票方便，直接用手機收到憑證入園,2018-07-22 09:19,155801616,5,,_Fligh****44090
这里是大人小孩共同的乐园，变形金刚、小黄人、史瑞克、木乃伊总能引起你的兴奋点变形金刚和侏罗纪漂流一定要去，还有水世界表演很精彩哦！门票可以一天内用两次，出门盖章（隐形的，我还傻傻的问了）进门再查票和盖的章就可以二次入园了。这次买了影城和斜坡滑车的套票，太经济了，值得购买哦！,2018-07-22 08:46,155802446,5,,eagie3024
新加坡必去景点里面设施齐全环境优美,2018-07-22 04:15,155800401,5,,c s q y y
环球影城新加坡必去景点，里面变形金刚是儿子最喜欢的东西,2018-07-22 04:14,155801535,5,,c s q y y
便宜是便宜，但是都玩到没时间去取，哎浪费了,2018-07-21 23:58,155800840,5,,lx****6
很棒很方便！下次还在携程上购买,2018-07-21 22:20,155799472,5,,186****0775
第二次去环球影城，北京以后也会有环球影城，估计和上海迪斯尼一样人暴多，还是新加坡的好。门票在携程购买，提前打印防止无法扫描。暑假人还是很多，到处是学生，晚些人很少，很多团队和当地学生都返回，很多项目基本排队几分钟。只有周末才有巡游，这点不如迪士尼。,2018-07-21 17:39,155795307,5,,icebird718
很适合小孩子玩儿，感觉非常不错！,2018-07-21 16:37,155794300,5,,186****2850
孩子玩得十分开心，说还要再调玩一次！,2018-07-21 16:20,155794852,5,,M26****277
孩子们的乐园，十分值得！说期盼下一次再来！,2018-07-21 16:19,155795329,5,,M26****277
10:00开园，周五周六22:00闭园。周六还有巡游(15:00开始)和烟花表演(22:00)。&#x0A;&#x0A;当天可以出去后再入园，主要手上敲章。一天入园的话建议买快速卡，价格会根据当天游客数量浮动。&#x0A;&#x0A;进园后逆时针穿过纽约区直奔科幻城市区，先排队玩变形金刚和双轨过山车、然后用快速卡再玩；接着可以去木乃伊，侏罗纪漂流。然后去史瑞克4D表演&#x20;及小孩游乐区。,2018-07-21 14:19,155793157,5,,随心而至
很不错的一次体验，里面的游戏让大人小孩都乐不思蜀，想买快捷票的朋友不要犹豫，人多的时候还是非常有必要，不然热门项目要排一个小时，有了快捷票基本十来分钟就可以了，小孩子可以反复的玩自己喜欢的,2018-07-21 10:52,155791261,5,,西城jasonj
60新币的园内照相套餐太骗人了,2018-07-21 00:00,155788627,4,,巴布的人生
虽然比美国本土的要小，玩的也少，而且没有太多高科技的4D过山车，但是对四岁到七八岁的小孩子还是很不错的，但是最坑爹的就是选了园内照相的套票，60新币，结果根本就没照上几张，到了六点人少了，结果照相的还提前下班啦，太无耻了,2018-07-20 23:59,155788346,5,,巴布的人生
好玩、刺激，小朋友特别喜欢，大人有点累,2018-07-20 16:56,155781420,5,,e40****46
价格优惠，即订即出票，继续选择携程。,2018-07-20 12:52,155773179,5,,李耀文
里面很好玩，可以玩一天。而且，买票之后可以进出景点，比较人性化。里面很好玩，可以玩一天。而且，买票之后可以进出景点，比较人性化。,2018-07-20 10:59,155766945,5,,Vivien羡雨晴
极速变形金刚不错，有点刺激，老少都可以玩的,2018-07-20 10:46,155770185,5,,M33****201
从早玩到晚，基本上都玩完了，还是要买快速票的,2018-07-20 10:43,155769701,5,,M33****201
我们是非周末去的，人还是很多的，,2018-07-20 10:43,155770681,5,,M33****201
非常值得带小朋友一起去的乐园，就是很多项目需要排队，变形金刚特别好看，还有小朋友的过山车，做了两遍，直接打印订单就可以入园。,2018-07-20 00:13,155766399,5,,mm917
不用取票，很方便。&#x20;蛮多人的，也算值了。,2018-07-19 22:05,155766624,5,,E35****15
不需要取票，直接把邮箱内的信息给进门的检票人员扫一下就行了，不过还是建议连快捷票一起买比较合算，而且少去好多排队的时间,2018-07-19 21:11,155753104,5,,M27****6434
真的不大，五六个小时转了三圈，要是有哈利波特主题就好了。,2018-07-19 20:43,155764679,4,,M27****3486
这个地方貌似不顺路，都没有去，没有用～,2018-07-19 19:51,155763510,5,,66****105
影城比较小，但是工作人员都很nice，玩得很开心。排队也不长，没买快捷票都是在半小时内玩到了。携程的票很方便，不同换票，打印或截屏直接刷条码即可。,2018-07-19 19:50,155763790,5,,66****105
早上去等开门的，进去直奔变形金刚，项目排队最长的竟然是木箱漂流，不过也在20分左右，吃饭排了30分钟以上，可能是大家都看了12:30的演出，人员稍微集中。可以先拿张地图，然后进门右转一个一个项目玩，我因为带了娃，木乃伊和过山车没有坐，但没买快捷票，可能是因为人不多，感觉还都很顺，旋转木马连坐三次，坐好出来直接再去排队，下一次就可以坐。携程的票也不用换票，打印或手机截屏保存后直接刷就可以，还是很方便的。去那里也很方便单轨火车下来沿着指示走就可以，出来还有一家据说全亚洲最大的糖果店，都不便宜，可以看看。,2018-07-19 19:47,155763401,5,,66****105
"环球面积不大，但是项目紧凑，所以玩乐的不少，建造年限多了，相比上海迪士尼有些项目比较旧了。不过他的经典的项目，例如变形金刚迪士尼还是无法超越，带上3D眼睛感觉真的在汽车人的斗争中。&#x0A;其他人说进去后往右或往左，个人觉得像现在暑期人很多的，不管左右都要排队，我们是11点进去，12点到变形金刚那边显示排队120分钟,因为门票不包含VIP.所以看到120分钟，想着要么买快熟通道票，现场一问要100新币（单次）一个人，他们会随着人流将快捷票价格调整的。当时想着买，最终没买。不过还好没买，在18点的时候排队5分钟，连续玩了3次，胆子大的可以考虑尝试他们的过山车，真的很刺激，特别是脚腾空那个。&#x0A;里面的烤火鸡很特别，建议尝试下。&#x0A;小朋友想要玩攀岩，可以穿运动鞋就不用换他们的鞋子了，我们穿了凉鞋又是脚小，他们的鞋子太大，最终没有攀岩。&#x0A;图3埃及馆慎入，里面很刺激",2018-07-19 18:41,155763368,5,,M10****606
圣淘沙也不错，海洋馆一定要去玩,2018-07-19 15:36,155760804,5,,M25****4885
环球影城真的挺好的，除了人多，其他的都很不错,2018-07-19 15:35,155761150,5,,M25****4885
环球影城门票在新加坡不算贵，但是如果你想玩的好，就一定要买快捷票，我为了玩过山车排了一个半小时的队伍啊，快捷票顶多十分钟，不过，确实挺好的~环球影城挺适合来玩玩的,2018-07-19 15:33,155760692,5,,M25****4885
总体上还是不错的，虽然比美国和澳洲的小，但是还是值得小孩子去玩一下。。。。。。。,2018-07-19 09:08,155757382,5,,137****9165
几年前去过一次，现在是第二次去了，整体感觉没什么变化，还是那些商店还是那些娱乐项目，虽然不太大，但还是比较干净整洁的，希望能增添或者改善游乐设施，吃的方面一般般，感觉没什么好吃的，可能这都是游乐园的通病吧。,2018-07-19 07:25,155752061,4,,136****0397
我们的确是一个人的生活方式的一个人的生活方式,2018-07-19 03:15,155752650,5,,_M13****4889
需要有电影情怀的人来玩儿，不然没有,2018-07-19 02:03,155755675,5,,旋转呼吸
不错，虽然需要排队但是比迪士尼好多了,2018-07-19 02:02,155755798,5,,旋转呼吸
送一个小黄人，很不错，领取的地方就在酒店楼下，很方便,2018-07-18 20:19,155753842,5,,lx****6
说说人比较少去的古埃及区吧，项目都是比较经典类型的，排队的人也不算多，个人算是非常喜欢的。,2018-07-18 19:30,155750312,5,,甜心心甜
非常不错，玩得非常开心，比大阪的环球影城小，如果要多玩项目建议下午三点左右进园，这样排队时间就少很多,2018-07-18 16:56,155746537,5,,陌上花开
去新加坡，必去的地方，在圣淘沙岛上，我们全家三大一小，直接打车去的，很方便。,2018-07-18 15:52,155742881,5,,_WeCh****17446
很方便，扫码就能进，人不是很多，可以当天根据人的多少在买快捷票,2018-07-18 15:46,155743663,5,,m92****96
比现场买，便宜很多，买了之后有降了10元,2018-07-18 13:54,155741379,5,,203****312
非常值得去的地方，来了这里再也不想去迪士尼了,2018-07-18 08:33,155738092,5,,温特弗灵谢灵运
比上海迪士尼都小，但是热门项目排队人还是蛮多的，变形金刚排了两个小时，一张门票可以几次出入，所以，最好就是玩累了到旅馆休息会，然后晚上五六点再入场，这个时候人流就少了，玩了三个项目都排队五分钟而已哦，超爽！对了，漂流很不错，而且不穿雨衣都不会湿身哦,2018-07-18 08:25,155738553,5,,ya****26
比上海迪士尼都小，但是热门项目排队人还是蛮多的，变形金刚排了两个小时，一张门票可以几次出入，所以，最好就是玩累了到旅馆休息会，然后晚上五六点再入场，这个时候人流就少了，玩了三个项目都排队五分钟而已哦，超爽,2018-07-18 08:24,155737978,5,,ya****26
秒速出票，直接扫码入园，非常方便！十点开园，九点半时排队等候的队伍已有二十米长。入园后立即沿右手侧步行大概五分钟就可到达热门项目之一变形金钢。出来后立即排队半小时玩双轨过山车，选择了机械战队，超级刺激。接着玩另一热门木乃伊，只须排五分钟！双轨和木乃伊都要寄存手机、包包，寄存处服务也是非常方便！总体超值！,2018-07-17 23:30,155735903,5,,31****789
很方便直接扫手机二维码就能入园，建议避开周末，下午二点以后明显人少很多，建议大项目留在下午再去，平均30分钟就行，如果放在上午的话起码60分钟起,2018-07-17 21:45,155735828,5,,c****mo
买门票1元换小黄人钥匙扣，地方真不好找，柜台不明显。,2018-07-17 21:20,155722189,4,,icebird718
周五早上10点进场、9点半就到了已经有好多人排队了、9点50就开始了、不错,2018-07-17 20:48,155735334,5,,205****965
人不是太多，比国内动不动排一个小时队的游乐场不知道空多少。带小孩来的话要量身高，一般六七岁的话还是有一些不能玩。买一次门票可以进两次园，出去的时候让工作人员在你手臂上盖个章，在进来验章就行，对住在岛上，带小孩需要午休的超级方便。,2018-07-17 19:02,155733394,5,,lx****6
在好莱坞尽头左转，是男孩与男人共同的梦想变形金刚的地盘了。&#x0A;汽车人阵营威猛的霸天虎、帅气的大黄蜂，反派霸天虎集团的霸道的威震天、足智多谋的声波，乃至赛博坦星人争斗的核心之一能量块，都能在这里见到真身。,2018-07-17 17:47,155733231,4,,M19****193
使用超方便，门口二维码验证即可。,2018-07-17 16:09,155724654,5,,105****678
使用及操作都比较方便，不错。推荐。,2018-07-17 16:08,155730925,5,,105****678
也许因为第二次去了吧，没有惊喜感了，而且去年还有的各个主题里的真人表演怎么今年一个都没有了？印象大不如上次,2018-07-17 14:07,155729940,4,,206****096
新加坡必玩景点之一，过山车超刺激，玩的就是心跳，法老埃及墓，变形金钢过山车百玩不厌，每天影城都有节目免费看，一票游玩影城内所有项目，漂流，圣淘沙缆车也要坐一下哟，环球影城一次玩到嗨。,2018-07-17 11:28,155727311,5,,远征777
新加坡环球影城，很适合亲子游。从早上入园，可以玩一整天。氛围很好。里面的芒果沙冰超级好喝，在热热的天气，来一杯芒果沙冰，相当完美。,2018-07-17 08:53,155726644,5,,hun****oy
在新家玩的最开心的地方！值得一去,2018-07-16 20:51,155722629,5,,薇薇1027
方便快捷，小盆友很喜欢，园区属于小而精，买个快捷票更省事了,2018-07-16 20:51,155721615,5,,薇薇1027
使用方法，自己扫票号二维码就可以入园了,2018-07-16 20:50,155721315,5,,薇薇1027
携程门票很方便，我把它都打印出来其实没必要，订票信息发到email，在附件里打开条形码现场自助scan，4-12岁半票，没买快速票，比起上海迪士尼排队，人少的太多了！新加坡没放暑假，只是周六周日人多，排队速度很快，皮诺曹剧院前面全是讲述，后面才进剧院带上眼镜，很好玩，还被驴子喷一些水，汽车人还是值得一试的，很逼真震撼，大过山车没坐看起来很刺激，头朝下，可惜孩子不敢只能放弃！环球影城就像新加坡一样，麻雀虽小五脏俱全，非常人性化，对待孩子礼遇！,2018-07-16 20:47,155720814,5,,t****t
必须五星好评&#x20;一天全部玩好了就是有时候和明显见面时间不准,2018-07-16 19:58,155709990,5,,StevenQQQ
大家不要在携程上订票了，我在携程上定的机票，由于携程没有提示短信，导致误机，造成我们损失五千多元，服务实在是太差了,2018-07-16 14:31,155717733,1,,_WeCh****995193
环球影城孩子很喜欢，这是第二次来玩，有经验了&#x0A;没买快捷票，十点差15分时到大门口排队，检票后百米冲刺奔向变形金刚，果然只等了很短时间玩上了✌&#x0A;然后分片区开始玩，三家人带了三个大孩子，除了过山车孩子们没敢玩之外，想玩的项目都玩了，部分项目还玩了数遍&#x0A;最后出园之前，又去了趟变形金刚，排队居然真没过五分钟，真想再多玩几遍,2018-07-16 10:21,155715079,5,,开心大管
暑期人很多，不过一天也可以全部玩完，变形金刚和水世界很好玩,2018-07-15 12:30,155704124,5,,M20****842
不止是孩子们的乐园，陪同的大人们也玩得不亦乐乎，设施完好，项目惊险刺激，当然大多数都是孩子的天地，服务态度也很好，但和国内的上海迪士尼相比还是有些差别。我更喜欢迪士尼，迪士尼娱乐性除外，还有景色好，更有趣，性价比高些，迪士尼的快卡是免费的，而环球影城的快卡每人大概多花300元人民币，时间长记的不是特别清楚了,2018-07-15 08:50,155701747,5,,_WeCh****22523
很小但是很好玩&#x20;工作日不需要快速票！,2018-07-15 01:48,155699510,5,,sugarrrrrrr
超好玩的完全没有买快速票都能把刺激的项目玩了两遍了&#x20;而且一定要6点之后立刻跑去刺激的项目玩&#x20;因为很少人不怎么需要排队！,2018-07-15 01:43,155700241,5,,sugarrrrrrr
园区不是非常大，一天玩的转，剧场都是英文看接受能力要不要参与。过山车厉害，喜欢的一定要尝试。,2018-07-14 21:17,155696909,5,,omihikaru
环球影城名不虚传，庆幸我们去的那天是工作日，排队的人比想象中的人少一些，我们又买了快捷的票，所以一天玩下来非常有效率，大部分的项目都玩到了，自己喜欢玩的几个项目还玩了三次之多，总之非常开心的一天,2018-07-14 21:11,155697581,5,,to****u66
除了过山车和木乃伊复仇，有点过于惊险刺激没有尝试，一般的项目大部分都玩到了。非常开心的一天，园区里的餐饮和购物小贵，其他都很好,2018-07-14 21:08,155696904,5,,to****u66
小朋友和大朋友都玩得很尽兴，度过了愉快的一天。如果有大巡游和烟花表演就更好，更完美了。园区里水世界的特技表演很精彩，招牌项目变形金刚玩了三次，总之满意而归。,2018-07-14 21:06,155697003,5,,to****u66
环球影城比上海迪斯尼小一些，但是整个公园很精致，主题鲜明，非常人性化的设计包括防晒设施，玩水湿身后的烘干设施。玩的项目很有趣，排队的人不算特别多，喜欢玩的项目可以多玩几遍，很尽兴。携程的预定服务也方便快捷,2018-07-14 21:03,155697950,5,,to****u66
订了圣淘沙的酒店，坐酒店免费巴士去到名胜世界，五分钟步行到环球影城。虽然人很多，天气也比较热，但是还是觉得很好玩。特别喜欢穿靴子的猫那个环形车和变形金刚，老爸还尝试了双轨过山车，觉得很刺激,2018-07-14 18:22,155696241,5,,M39****681
建议提前打印，要不然可能会遇到麻烦,2018-07-14 17:55,155696028,5,,158****5691
惊悚刺激，亲子、情侣游玩好去处,2018-07-14 11:01,155691347,5,,GUI GUI
新加坡环球影城非常棒，虽然没有日本大，但是一天游玩刚刚好，一定要买快速票，这样可以节省时间多玩几个项目，我们不到6点就把所有项目都玩了，并且看了表演？,2018-07-14 09:55,155690650,5,,M25****3504
